SETTLEMENT_DATE,SETTLEMENT_PERIOD,N2EX_DA,EPEX_DA,EPEX_HH_DA,
31/03/2022 00:00:00,28,214.05,210.4,225.5,
31/03/2022 00:00:00,29,210.96,206,217.9,
31/03/2022 00:00:00,30,210.96,206,216,
31/03/2022 00:00:00,31,210,208.6,203,
31/03/2022 00:00:00,32,210,208.6,235.25,
31/03/2022 00:00:00,33,215.01,223.7,200,
31/03/2022 00:00:00,34,215.01,223.7,234.05,
31/03/2022 00:00:00,35,233.38,246.4,200,
31/03/2022 00:00:00,36,233.38,246.4,287.4,
31/03/2022 00:00:00,37,261.18,280.4,265.4,
31/03/2022 00:00:00,38,261.18,280.4,284.4,
31/03/2022 00:00:00,39,302.02,297.5,320,
31/03/2022 00:00:00,40,302.02,297.5,316.8,
31/03/2022 00:00:00,41,286.5,270.1,321.1,
31/03/2022 00:00:00,42,286.5,270.1,289,
31/03/2022 00:00:00,43,233.99,240.4,297.4,
31/03/2022 00:00:00,44,233.99,240.4,241.6,
31/03/2022 00:00:00,45,230.01,227.5,283.9,
31/03/2022 00:00:00,46,230.01,227.5,223.7,
31/03/2022 00:00:00,47,243.78,244,266,
31/03/2022 00:00:00,48,243.78,244,218.9,
01/04/2022 00:00:00,1,212.47,219,234,
01/04/2022 00:00:00,2,212.47,219,220,
01/04/2022 00:00:00,3,217.62,224.1,200.8,
01/04/2022 00:00:00,4,217.62,224.1,242,
01/04/2022 00:00:00,5,212.47,212,226,
01/04/2022 00:00:00,6,212.47,212,210,
01/04/2022 00:00:00,7,209.47,205.6,215,
01/04/2022 00:00:00,8,209.47,205.6,199.3,
01/04/2022 00:00:00,9,212.47,210,214.5,
01/04/2022 00:00:00,10,212.47,210,203.3,
01/04/2022 00:00:00,11,226.8,228,211.2,
01/04/2022 00:00:00,12,226.8,228,214,
01/04/2022 00:00:00,13,240.9,253,220,
01/04/2022 00:00:00,14,240.9,253,225,
01/04/2022 00:00:00,15,247.75,272,198,
01/04/2022 00:00:00,16,247.75,272,316.7,
01/04/2022 00:00:00,17,301.11,290,321.3,
01/04/2022 00:00:00,18,301.11,290,311.4,
01/04/2022 00:00:00,19,297.34,297.8,305.6,
01/04/2022 00:00:00,20,297.34,297.8,282.8,
01/04/2022 00:00:00,21,279.21,253.9,298,
01/04/2022 00:00:00,22,279.21,253.9,274,
01/04/2022 00:00:00,23,246.55,232.4,266.6,
01/04/2022 00:00:00,24,246.55,232.4,262,
01/04/2022 00:00:00,25,236.93,227.9,259.5,
01/04/2022 00:00:00,26,236.93,227.9,246.4,
01/04/2022 00:00:00,27,209.97,214,236.1,
01/04/2022 00:00:00,28,209.97,214,211,
01/04/2022 00:00:00,29,209.57,208.6,215,
01/04/2022 00:00:00,30,209.57,208.6,212,
01/04/2022 00:00:00,31,217,198.6,203,
01/04/2022 00:00:00,32,217,198.6,239,
01/04/2022 00:00:00,33,230.99,224.2,210,
01/04/2022 00:00:00,34,230.99,224.2,233.45,
01/04/2022 00:00:00,35,249.84,238,220,
01/04/2022 00:00:00,36,249.84,238,262.4,
01/04/2022 00:00:00,37,293.6,297.8,296,
01/04/2022 00:00:00,38,293.6,297.8,312.1,
01/04/2022 00:00:00,39,319.93,309,311.4,
01/04/2022 00:00:00,40,319.93,309,316.6,
01/04/2022 00:00:00,41,315.79,297.8,323.2,
01/04/2022 00:00:00,42,315.79,297.8,276.8,
01/04/2022 00:00:00,43,283.28,259,273.1,
01/04/2022 00:00:00,44,283.28,259,267.8,
01/04/2022 00:00:00,45,249.56,259.85,245,
01/04/2022 00:00:00,46,249.56,259.85,235,
01/04/2022 00:00:00,47,270,265.8,260.6,
01/04/2022 00:00:00,48,270,265.8,260.9,
02/04/2022 00:00:00,1,249.98,245,242.8,
02/04/2022 00:00:00,2,249.98,245,232.1,
02/04/2022 00:00:00,3,245.23,245,225.1,
02/04/2022 00:00:00,4,245.23,245,245,
02/04/2022 00:00:00,5,217.98,234,218,
02/04/2022 00:00:00,6,217.98,234,205.1,
02/04/2022 00:00:00,7,212.08,223.1,206,
02/04/2022 00:00:00,8,212.08,223.1,201.1,
02/04/2022 00:00:00,9,217,230.7,210,
02/04/2022 00:00:00,10,217,230.7,206,
02/04/2022 00:00:00,11,233.73,235.4,226.8,
02/04/2022 00:00:00,12,233.73,235.4,233.9,
02/04/2022 00:00:00,13,250,241,233.8,
02/04/2022 00:00:00,14,250,241,240.8,
02/04/2022 00:00:00,15,274.31,275,249,
02/04/2022 00:00:00,16,274.31,275,300,
02/04/2022 00:00:00,17,295.02,284,284,
02/04/2022 00:00:00,18,295.02,284,288.8,
02/04/2022 00:00:00,19,296.45,273.9,297.6,
02/04/2022 00:00:00,20,296.45,273.9,269,
02/04/2022 00:00:00,21,276.42,258,272.2,
02/04/2022 00:00:00,22,276.42,258,249,
02/04/2022 00:00:00,23,269.88,247.7,254,
02/04/2022 00:00:00,24,269.88,247.7,265.6,
02/04/2022 00:00:00,25,250.2,235.4,251.25,
02/04/2022 00:00:00,26,250.2,235.4,242,
02/04/2022 00:00:00,27,238.51,234.5,254,
02/04/2022 00:00:00,28,238.51,234.5,214,
02/04/2022 00:00:00,29,220.64,225.5,227.8,
02/04/2022 00:00:00,30,220.64,225.5,216.15,
02/04/2022 00:00:00,31,225.45,230,215,
02/04/2022 00:00:00,32,225.45,230,226.2,
02/04/2022 00:00:00,33,229.63,231,210.3,
02/04/2022 00:00:00,34,229.63,231,267.05,
02/04/2022 00:00:00,35,257.69,248,235.3,
02/04/2022 00:00:00,36,257.69,248,297.6,
02/04/2022 00:00:00,37,302.01,301.2,286.9,
02/04/2022 00:00:00,38,302.01,301.2,312.85,
02/04/2022 00:00:00,39,326.25,319.4,313.1,
02/04/2022 00:00:00,40,326.25,319.4,314,
02/04/2022 00:00:00,41,307.87,305.3,319.8,
02/04/2022 00:00:00,42,307.87,305.3,290.2,
02/04/2022 00:00:00,43,291.88,283.9,328,
02/04/2022 00:00:00,44,291.88,283.9,276.35,
02/04/2022 00:00:00,45,256.42,269,263,
02/04/2022 00:00:00,46,256.42,269,246,
02/04/2022 00:00:00,47,276.52,263.1,260,
02/04/2022 00:00:00,48,276.52,263.1,242,
03/04/2022 00:00:00,1,250.59,241.3,272,
03/04/2022 00:00:00,2,250.59,241.3,246,
03/04/2022 00:00:00,3,253.68,244.7,240,
03/04/2022 00:00:00,4,253.68,244.7,254,
03/04/2022 00:00:00,5,222.95,222,261,
03/04/2022 00:00:00,6,222.95,222,225,
03/04/2022 00:00:00,7,214,214,233.6,
03/04/2022 00:00:00,8,214,214,214,
03/04/2022 00:00:00,9,211.33,220,245.25,
03/04/2022 00:00:00,10,211.33,220,214,
03/04/2022 00:00:00,11,214.46,235,220.8,
03/04/2022 00:00:00,12,214.46,235,240,
03/04/2022 00:00:00,13,227.01,240,227,
03/04/2022 00:00:00,14,227.01,240,241.6,
03/04/2022 00:00:00,15,245.24,255.2,213.9,
03/04/2022 00:00:00,16,245.24,255.2,268.6,
03/04/2022 00:00:00,17,226.6,251,230.2,
03/04/2022 00:00:00,18,226.6,251,251.8,
03/04/2022 00:00:00,19,233.67,257,196.6,
03/04/2022 00:00:00,20,233.67,257,253,
03/04/2022 00:00:00,21,231,244,196.4,
03/04/2022 00:00:00,22,231,244,246,
03/04/2022 00:00:00,23,227.28,244.4,222.8,
03/04/2022 00:00:00,24,227.28,244.4,215,
03/04/2022 00:00:00,25,223.83,242.8,224,
03/04/2022 00:00:00,26,223.83,242.8,223.7,
03/04/2022 00:00:00,27,202.5,220.5,209.6,
03/04/2022 00:00:00,28,202.5,220.5,203,
03/04/2022 00:00:00,29,198.8,211.8,205.6,
03/04/2022 00:00:00,30,198.8,211.8,211.8,
03/04/2022 00:00:00,31,197.01,210,200,
03/04/2022 00:00:00,32,197.01,210,213.1,
03/04/2022 00:00:00,33,220.03,231,220,
03/04/2022 00:00:00,34,220.03,231,238,
03/04/2022 00:00:00,35,259.74,259.2,246.35,
03/04/2022 00:00:00,36,259.74,259.2,300,
03/04/2022 00:00:00,37,270.53,294.6,291.2,
03/04/2022 00:00:00,38,270.53,294.6,263.4,
03/04/2022 00:00:00,39,264.85,310.2,249,
03/04/2022 00:00:00,40,264.85,310.2,235,
03/04/2022 00:00:00,41,239.01,288,262.4,
03/04/2022 00:00:00,42,239.01,288,174,
03/04/2022 00:00:00,43,199.26,220,255,
03/04/2022 00:00:00,44,199.26,220,205,
03/04/2022 00:00:00,45,151.41,190,238,
03/04/2022 00:00:00,46,151.41,190,175,
03/04/2022 00:00:00,47,146.79,211.7,185,
03/04/2022 00:00:00,48,146.79,211.7,165,
04/04/2022 00:00:00,1,132.64,180.6,187,
04/04/2022 00:00:00,2,132.64,180.6,140,
04/04/2022 00:00:00,3,129.9,180,140,
04/04/2022 00:00:00,4,129.9,180,162,
04/04/2022 00:00:00,5,125.48,173,143,
04/04/2022 00:00:00,6,125.48,173,115.2,
04/04/2022 00:00:00,7,122.66,149,131.2,
04/04/2022 00:00:00,8,122.66,149,113,
04/04/2022 00:00:00,9,105.79,147.3,130,
04/04/2022 00:00:00,10,105.79,147.3,122,
04/04/2022 00:00:00,11,136.89,180,138,
04/04/2022 00:00:00,12,136.89,180,140,
04/04/2022 00:00:00,13,160.05,200,183.4,
04/04/2022 00:00:00,14,160.05,200,208.5,
04/04/2022 00:00:00,15,160.6,205,180,
04/04/2022 00:00:00,16,160.6,205,226,
04/04/2022 00:00:00,17,219.51,219,215,
04/04/2022 00:00:00,18,219.51,219,207.7,
04/04/2022 00:00:00,19,226.17,237.1,220,
04/04/2022 00:00:00,20,226.17,237.1,220,
04/04/2022 00:00:00,21,220.58,226.5,214.4,
04/04/2022 00:00:00,22,220.58,226.5,209.95,
04/04/2022 00:00:00,23,220.01,222,200.6,
04/04/2022 00:00:00,24,220.01,222,210.5,
04/04/2022 00:00:00,25,220.03,217.3,220.8,
04/04/2022 00:00:00,26,220.03,217.3,208.5,
04/04/2022 00:00:00,27,199.67,199.8,195.2,
04/04/2022 00:00:00,28,199.67,199.8,172.4,
04/04/2022 00:00:00,29,199.93,180.9,180,
04/04/2022 00:00:00,30,199.93,180.9,180,
04/04/2022 00:00:00,31,210.72,189,174.4,
04/04/2022 00:00:00,32,210.72,189,198,
04/04/2022 00:00:00,33,210.98,200,174.4,
04/04/2022 00:00:00,34,210.98,200,222.7,
04/04/2022 00:00:00,35,245.54,241,227.5,
04/04/2022 00:00:00,36,245.54,241,265.6,
04/04/2022 00:00:00,37,259.31,273,252,
04/04/2022 00:00:00,38,259.31,273,255,
04/04/2022 00:00:00,39,265.43,271.7,261,
04/04/2022 00:00:00,40,265.43,271.7,251,
04/04/2022 00:00:00,41,238.44,234,249,
04/04/2022 00:00:00,42,238.44,234,224,
04/04/2022 00:00:00,43,220.03,217.9,227.8,
04/04/2022 00:00:00,44,220.03,217.9,190,
04/04/2022 00:00:00,45,155.36,166.4,181,
04/04/2022 00:00:00,46,155.36,166.4,155,
04/04/2022 00:00:00,47,207.08,198,205,
04/04/2022 00:00:00,48,207.08,198,208.2,
05/04/2022 00:00:00,1,182.09,166.6,186.4,
05/04/2022 00:00:00,2,182.09,166.6,175,
05/04/2022 00:00:00,3,204.22,177,186.4,
05/04/2022 00:00:00,4,204.22,177,210.95,
05/04/2022 00:00:00,5,190.47,173.9,196.8,
05/04/2022 00:00:00,6,190.47,173.9,186.4,
05/04/2022 00:00:00,7,175,174.35,186.4,
05/04/2022 00:00:00,8,175,174.35,175,
05/04/2022 00:00:00,9,178.42,172.7,177.7,
05/04/2022 00:00:00,10,178.42,172.7,180,
05/04/2022 00:00:00,11,204.02,187.9,210.7,
05/04/2022 00:00:00,12,204.02,187.9,207,
05/04/2022 00:00:00,13,212.64,221.3,186.4,
05/04/2022 00:00:00,14,212.64,221.3,210,
05/04/2022 00:00:00,15,235.84,240.7,184.5,
05/04/2022 00:00:00,16,235.84,240.7,245.5,
05/04/2022 00:00:00,17,255.9,251.3,246.9,
05/04/2022 00:00:00,18,255.9,251.3,245,
05/04/2022 00:00:00,19,267.92,252.2,242,
05/04/2022 00:00:00,20,267.92,252.2,232,
05/04/2022 00:00:00,21,240.34,226,218,
05/04/2022 00:00:00,22,240.34,226,194.5,
05/04/2022 00:00:00,23,207,200,204.95,
05/04/2022 00:00:00,24,207,200,200.7,
05/04/2022 00:00:00,25,194.07,192,182,
05/04/2022 00:00:00,26,194.07,192,179.4,
05/04/2022 00:00:00,27,179.09,186,176.5,
05/04/2022 00:00:00,28,179.09,186,158,
05/04/2022 00:00:00,29,174.95,185,150,
05/04/2022 00:00:00,30,174.95,185,160,
05/04/2022 00:00:00,31,185.59,184,158,
05/04/2022 00:00:00,32,185.59,184,179.1,
05/04/2022 00:00:00,33,199.1,199,177.4,
05/04/2022 00:00:00,34,199.1,199,212.8,
05/04/2022 00:00:00,35,231.04,231.7,200.4,
05/04/2022 00:00:00,36,231.04,231.7,236.8,
05/04/2022 00:00:00,37,248.16,252.3,235,
05/04/2022 00:00:00,38,248.16,252.3,229,
05/04/2022 00:00:00,39,231.17,225.5,220,
05/04/2022 00:00:00,40,231.17,225.5,200,
05/04/2022 00:00:00,41,212,211.2,204,
05/04/2022 00:00:00,42,212,211.2,193.2,
05/04/2022 00:00:00,43,199,210,208,
05/04/2022 00:00:00,44,199,210,190,
05/04/2022 00:00:00,45,169.14,180,178.4,
05/04/2022 00:00:00,46,169.14,180,147.8,
05/04/2022 00:00:00,47,139.98,165,163.2,
05/04/2022 00:00:00,48,139.98,165,131.2,
06/04/2022 00:00:00,1,130.03,148.9,145,
06/04/2022 00:00:00,2,130.03,148.9,130,
06/04/2022 00:00:00,3,136.54,150,131.45,
06/04/2022 00:00:00,4,136.54,150,166,
06/04/2022 00:00:00,5,136.34,141.7,160,
06/04/2022 00:00:00,6,136.34,141.7,136,
06/04/2022 00:00:00,7,128.47,135.7,150.4,
06/04/2022 00:00:00,8,128.47,135.7,131,
06/04/2022 00:00:00,9,126.08,137.1,147.2,
06/04/2022 00:00:00,10,126.08,137.1,148.4,
06/04/2022 00:00:00,11,149.42,155,145,
06/04/2022 00:00:00,12,149.42,155,162.5,
06/04/2022 00:00:00,13,194.34,185,175,
06/04/2022 00:00:00,14,194.34,185,190,
06/04/2022 00:00:00,15,183.68,194,184,
06/04/2022 00:00:00,16,183.68,194,210,
06/04/2022 00:00:00,17,210.78,211,211,
06/04/2022 00:00:00,18,210.78,211,211,
06/04/2022 00:00:00,19,216.49,209.7,216,
06/04/2022 00:00:00,20,216.49,209.7,204.6,
06/04/2022 00:00:00,21,219.94,203,218,
06/04/2022 00:00:00,22,219.94,203,215,
06/04/2022 00:00:00,23,203.01,188,208,
06/04/2022 00:00:00,24,203.01,188,203,
06/04/2022 00:00:00,25,210.46,184.5,217.6,
06/04/2022 00:00:00,26,210.46,184.5,210,
06/04/2022 00:00:00,27,180.09,173,204.8,
06/04/2022 00:00:00,28,180.09,173,180,
06/04/2022 00:00:00,29,176.05,157.6,186,
06/04/2022 00:00:00,30,176.05,157.6,176.2,
06/04/2022 00:00:00,31,170.09,156,172,
06/04/2022 00:00:00,32,170.09,156,172,
06/04/2022 00:00:00,33,183.77,180.6,167.9,
06/04/2022 00:00:00,34,183.77,180.6,198.1,
06/04/2022 00:00:00,35,205.02,201,164.6,
06/04/2022 00:00:00,36,205.02,201,214,
06/04/2022 00:00:00,37,219.99,221.6,215,
06/04/2022 00:00:00,38,219.99,221.6,214,
06/04/2022 00:00:00,39,212.28,221.6,215,
06/04/2022 00:00:00,40,212.28,221.6,210,
06/04/2022 00:00:00,41,206.65,209.8,202,
06/04/2022 00:00:00,42,206.65,209.8,199.8,
06/04/2022 00:00:00,43,196.76,190,215,
06/04/2022 00:00:00,44,196.76,190,188.4,
06/04/2022 00:00:00,45,175.54,157.9,183.2,
06/04/2022 00:00:00,46,175.54,157.9,152,
06/04/2022 00:00:00,47,177.59,167,218,
06/04/2022 00:00:00,48,177.59,167,146,
07/04/2022 00:00:00,1,148.3,150,156.6,
07/04/2022 00:00:00,2,148.3,150,130,
07/04/2022 00:00:00,3,147.01,141,144.4,
07/04/2022 00:00:00,4,147.01,141,181.6,
07/04/2022 00:00:00,5,142.33,128.12,160,
07/04/2022 00:00:00,6,142.33,128.12,140,
07/04/2022 00:00:00,7,130.01,120,135,
07/04/2022 00:00:00,8,130.01,120,120,
07/04/2022 00:00:00,9,126.61,115.97,156,
07/04/2022 00:00:00,10,126.61,115.97,136.3,
07/04/2022 00:00:00,11,131.71,134,129.2,
07/04/2022 00:00:00,12,131.71,134,163.2,
07/04/2022 00:00:00,13,194.92,160.72,182,
07/04/2022 00:00:00,14,194.92,160.72,224,
07/04/2022 00:00:00,15,215.95,210,190,
07/04/2022 00:00:00,16,215.95,210,249.6,
07/04/2022 00:00:00,17,230.47,222.7,230,
07/04/2022 00:00:00,18,230.47,222.7,220.8,
07/04/2022 00:00:00,19,212.01,204,208,
07/04/2022 00:00:00,20,212.01,204,186,
07/04/2022 00:00:00,21,193.18,189,190.8,
07/04/2022 00:00:00,22,193.18,189,182.4,
07/04/2022 00:00:00,23,185.54,180,180.1,
07/04/2022 00:00:00,24,185.54,180,176,
07/04/2022 00:00:00,25,188.17,184,168.81,
07/04/2022 00:00:00,26,188.17,184,178,
07/04/2022 00:00:00,27,176.63,174,183.9,
07/04/2022 00:00:00,28,176.63,174,169.4,
07/04/2022 00:00:00,29,170.07,161.1,163.2,
07/04/2022 00:00:00,30,170.07,161.1,167,
07/04/2022 00:00:00,31,170.01,164.2,159.5,
07/04/2022 00:00:00,32,170.01,164.2,189.6,
07/04/2022 00:00:00,33,171.54,170.1,162.5,
07/04/2022 00:00:00,34,171.54,170.1,190,
07/04/2022 00:00:00,35,187.01,194,176.3,
07/04/2022 00:00:00,36,187.01,194,220,
07/04/2022 00:00:00,37,212.77,215.5,200.56,
07/04/2022 00:00:00,38,212.77,215.5,214,
07/04/2022 00:00:00,39,228.75,231.05,240,
07/04/2022 00:00:00,40,228.75,231.05,230.4,
07/04/2022 00:00:00,41,225.76,226,246,
07/04/2022 00:00:00,42,225.76,226,219.4,
07/04/2022 00:00:00,43,207.99,220.8,240,
07/04/2022 00:00:00,44,207.99,220.8,197.7,
07/04/2022 00:00:00,45,193,201.1,220,
07/04/2022 00:00:00,46,193,201.1,193,
07/04/2022 00:00:00,47,180.04,187.7,199,
07/04/2022 00:00:00,48,180.04,187.7,174.5,
08/04/2022 00:00:00,1,170.01,180,175,
08/04/2022 00:00:00,2,170.01,180,167.2,
08/04/2022 00:00:00,3,175.96,183.2,168.2,
08/04/2022 00:00:00,4,175.96,183.2,213.4,
08/04/2022 00:00:00,5,178.63,180,185,
08/04/2022 00:00:00,6,178.63,180,183.9,
08/04/2022 00:00:00,7,176.09,178,183,
08/04/2022 00:00:00,8,176.09,178,183.9,
08/04/2022 00:00:00,9,186.58,189.25,193.65,
08/04/2022 00:00:00,10,186.58,189.25,184.3,
08/04/2022 00:00:00,11,202,199.1,226,
08/04/2022 00:00:00,12,202,199.1,198,
08/04/2022 00:00:00,13,214.15,223,214,
08/04/2022 00:00:00,14,214.15,223,249.6,
08/04/2022 00:00:00,15,254.8,256.4,240,
08/04/2022 00:00:00,16,254.8,256.4,279,
08/04/2022 00:00:00,17,260.13,260,260,
08/04/2022 00:00:00,18,260.13,260,253.1,
08/04/2022 00:00:00,19,241.47,238,265.7,
08/04/2022 00:00:00,20,241.47,238,250.1,
08/04/2022 00:00:00,21,219.24,213,248,
08/04/2022 00:00:00,22,219.24,213,220,
08/04/2022 00:00:00,23,209.28,209.4,231.53,
08/04/2022 00:00:00,24,209.28,209.4,214,
08/04/2022 00:00:00,25,204.09,203.5,216,
08/04/2022 00:00:00,26,204.09,203.5,209.6,
08/04/2022 00:00:00,27,191.08,188,199.7,
08/04/2022 00:00:00,28,191.08,188,190,
08/04/2022 00:00:00,29,172.82,175.7,184,
08/04/2022 00:00:00,30,172.82,175.7,176,
08/04/2022 00:00:00,31,172.08,174.8,170,
08/04/2022 00:00:00,32,172.08,174.8,172,
08/04/2022 00:00:00,33,185.07,184.3,174,
08/04/2022 00:00:00,34,185.07,184.3,190,
08/04/2022 00:00:00,35,201,197.5,177,
08/04/2022 00:00:00,36,201,197.5,218.9,
08/04/2022 00:00:00,37,225.39,223.4,214.4,
08/04/2022 00:00:00,38,225.39,223.4,223.1,
08/04/2022 00:00:00,39,232.22,229.9,230,
08/04/2022 00:00:00,40,232.22,229.9,225.6,
08/04/2022 00:00:00,41,229.81,224.6,230,
08/04/2022 00:00:00,42,229.81,224.6,190.4,
08/04/2022 00:00:00,43,205.65,203.8,216.8,
08/04/2022 00:00:00,44,205.65,203.8,170,
08/04/2022 00:00:00,45,188.68,188.7,215.4,
08/04/2022 00:00:00,46,188.68,188.7,182.4,
08/04/2022 00:00:00,47,209.93,203.8,210,
08/04/2022 00:00:00,48,209.93,203.8,184,
09/04/2022 00:00:00,1,192.86,190,190.5,
09/04/2022 00:00:00,2,192.86,190,169.6,
09/04/2022 00:00:00,3,194.4,191.3,191.1,
09/04/2022 00:00:00,4,194.4,191.3,211.1,
09/04/2022 00:00:00,5,184.41,180,191.8,
09/04/2022 00:00:00,6,184.41,180,184,
09/04/2022 00:00:00,7,178,180,205,
09/04/2022 00:00:00,8,178,180,188.8,
09/04/2022 00:00:00,9,183.4,185,204.3,
09/04/2022 00:00:00,10,183.4,185,191.1,
09/04/2022 00:00:00,11,185.05,189.35,191,
09/04/2022 00:00:00,12,185.05,189.35,190.4,
09/04/2022 00:00:00,13,199.93,200.75,182.6,
09/04/2022 00:00:00,14,199.93,200.75,198,
09/04/2022 00:00:00,15,209.99,215.75,196.8,
09/04/2022 00:00:00,16,209.99,215.75,236,
09/04/2022 00:00:00,17,229.9,230,235.1,
09/04/2022 00:00:00,18,229.9,230,229,
09/04/2022 00:00:00,19,214.34,225.7,222.4,
09/04/2022 00:00:00,20,214.34,225.7,205.6,
09/04/2022 00:00:00,21,202.33,208.5,206.4,
09/04/2022 00:00:00,22,202.33,208.5,195.2,
09/04/2022 00:00:00,23,205.83,198.6,197.6,
09/04/2022 00:00:00,24,205.83,198.6,204,
09/04/2022 00:00:00,25,183.34,181.2,181,
09/04/2022 00:00:00,26,183.34,181.2,181,
09/04/2022 00:00:00,27,174.99,174.6,180.8,
09/04/2022 00:00:00,28,174.99,174.6,173,
09/04/2022 00:00:00,29,170.09,170.6,168,
09/04/2022 00:00:00,30,170.09,170.6,172,
09/04/2022 00:00:00,31,164.19,170,174.8,
09/04/2022 00:00:00,32,164.19,170,175,
09/04/2022 00:00:00,33,173.92,177.2,174.9,
09/04/2022 00:00:00,34,173.92,177.2,206.5,
09/04/2022 00:00:00,35,195.16,203,167,
09/04/2022 00:00:00,36,195.16,203,210,
09/04/2022 00:00:00,37,217.7,221.7,209,
09/04/2022 00:00:00,38,217.7,221.7,238.3,
09/04/2022 00:00:00,39,242.52,243.77,235.8,
09/04/2022 00:00:00,40,242.52,243.77,241.2,
09/04/2022 00:00:00,41,258.2,256,248,
09/04/2022 00:00:00,42,258.2,256,228,
09/04/2022 00:00:00,43,246.07,232,253,
09/04/2022 00:00:00,44,246.07,232,233,
09/04/2022 00:00:00,45,225.54,237.9,238,
09/04/2022 00:00:00,46,225.54,237.9,212.8,
09/04/2022 00:00:00,47,232.15,222,247.9,
09/04/2022 00:00:00,48,232.15,222,235,
10/04/2022 00:00:00,1,212.92,202,230,
10/04/2022 00:00:00,2,212.92,202,225.6,
10/04/2022 00:00:00,3,210.17,203,216,
10/04/2022 00:00:00,4,210.17,203,225,
10/04/2022 00:00:00,5,197.45,195,225.6,
10/04/2022 00:00:00,6,197.45,195,205,
10/04/2022 00:00:00,7,194.98,191.3,218,
10/04/2022 00:00:00,8,194.98,191.3,200,
10/04/2022 00:00:00,9,194.91,188.1,210,
10/04/2022 00:00:00,10,194.91,188.1,193.8,
10/04/2022 00:00:00,11,192.13,188.9,200,
10/04/2022 00:00:00,12,192.13,188.9,202,
10/04/2022 00:00:00,13,202.38,194,201.9,
10/04/2022 00:00:00,14,202.38,194,212.6,
10/04/2022 00:00:00,15,205.37,202,193.9,
10/04/2022 00:00:00,16,205.37,202,233.8,
10/04/2022 00:00:00,17,204.24,202,186.2,
10/04/2022 00:00:00,18,204.24,202,206.85,
10/04/2022 00:00:00,19,205.34,200,182,
10/04/2022 00:00:00,20,205.34,200,204,
10/04/2022 00:00:00,21,194.65,202,172,
10/04/2022 00:00:00,22,194.65,202,185.6,
10/04/2022 00:00:00,23,189.8,199.1,172,
10/04/2022 00:00:00,24,189.8,199.1,174,
10/04/2022 00:00:00,25,191.28,193.4,176.2,
10/04/2022 00:00:00,26,191.28,193.4,175,
10/04/2022 00:00:00,27,177.03,172.4,175,
10/04/2022 00:00:00,28,177.03,172.4,172,
10/04/2022 00:00:00,29,177.34,172.4,172,
10/04/2022 00:00:00,30,177.34,172.4,172,
10/04/2022 00:00:00,31,177.84,170,172,
10/04/2022 00:00:00,32,177.84,170,180,
10/04/2022 00:00:00,33,201.79,210,194.1,
10/04/2022 00:00:00,34,201.79,210,210,
10/04/2022 00:00:00,35,230.08,245,215,
10/04/2022 00:00:00,36,230.08,245,226,
10/04/2022 00:00:00,37,245.1,246.1,232.5,
10/04/2022 00:00:00,38,245.1,246.1,218,
10/04/2022 00:00:00,39,246.94,244,237.2,
10/04/2022 00:00:00,40,246.94,244,224,
10/04/2022 00:00:00,41,239.47,230,242.8,
10/04/2022 00:00:00,42,239.47,230,206,
10/04/2022 00:00:00,43,209.2,207,221.75,
10/04/2022 00:00:00,44,209.2,207,172,
10/04/2022 00:00:00,45,191.88,192.45,204,
10/04/2022 00:00:00,46,191.88,192.45,172,
10/04/2022 00:00:00,47,217.29,202.3,220.8,
10/04/2022 00:00:00,48,217.29,202.3,212.3,
11/04/2022 00:00:00,1,186.3,185.2,200,
11/04/2022 00:00:00,2,186.3,185.2,191.4,
11/04/2022 00:00:00,3,184.5,183.5,187.3,
11/04/2022 00:00:00,4,184.5,183.5,202.6,
11/04/2022 00:00:00,5,183.5,181.4,202.5,
11/04/2022 00:00:00,6,183.5,181.4,187.1,
11/04/2022 00:00:00,7,184.6,181,195,
11/04/2022 00:00:00,8,184.6,181,173,
11/04/2022 00:00:00,9,194.3,186,222,
11/04/2022 00:00:00,10,194.3,186,200,
11/04/2022 00:00:00,11,215.12,210.5,236.02,
11/04/2022 00:00:00,12,215.12,210.5,228,
11/04/2022 00:00:00,13,247.48,240.65,202.7,
11/04/2022 00:00:00,14,247.48,240.65,237.3,
11/04/2022 00:00:00,15,255.67,240.2,204.5,
11/04/2022 00:00:00,16,255.67,240.2,260.8,
11/04/2022 00:00:00,17,238.33,238.4,230.4,
11/04/2022 00:00:00,18,238.33,238.4,215,
11/04/2022 00:00:00,19,201.4,214.7,191.28,
11/04/2022 00:00:00,20,201.4,214.7,162,
11/04/2022 00:00:00,21,179.6,186.7,179.4,
11/04/2022 00:00:00,22,179.6,186.7,162.6,
11/04/2022 00:00:00,23,200.8,195.5,176,
11/04/2022 00:00:00,24,200.8,195.5,182,
11/04/2022 00:00:00,25,170.02,175,179.5,
11/04/2022 00:00:00,26,170.02,175,157,
11/04/2022 00:00:00,27,157.45,162.77,169.2,
11/04/2022 00:00:00,28,157.45,162.77,154.8,
11/04/2022 00:00:00,29,148.48,154.5,152.2,
11/04/2022 00:00:00,30,148.48,154.5,155,
11/04/2022 00:00:00,31,156.98,162.9,145,
11/04/2022 00:00:00,32,156.98,162.9,172.4,
11/04/2022 00:00:00,33,192.28,187.17,155.5,
11/04/2022 00:00:00,34,192.28,187.17,233.6,
11/04/2022 00:00:00,35,213.2,220.52,210,
11/04/2022 00:00:00,36,213.2,220.52,239.2,
